blaise,intel64,original,CUDA,56,samples,293,M
blaise,intel64,original,CUDA,56,time,0.232698,s
blaise,intel64,der1der1hm,OpenACC-GPU,376,samples,1244,M
blaise,intel64,der1der1hm,OpenACC-GPU,376,time,5.459165,s
blaise,intel64,der1der1hm,OpenMP,152,samples,244,M
blaise,intel64,der1der1hm,OpenMP,152,time,2.548033,s
blaise,intel64,der1der1lm,CUDA,152,samples,667,M
blaise,intel64,der1der1lm,CUDA,152,time,0.933498,s
blaise,intel64,der1der1lm,CUDA,24,samples,112,M
blaise,intel64,der1der1lm,CUDA,24,time,0.156804,s
blaise,intel64,original,OpenACC-CPU,24,samples,63,M
blaise,intel64,original,OpenACC-CPU,24,time,0.280324,s
blaise,intel64,der1der1,OpenMP,312,samples,265,M
blaise,intel64,der1der1,OpenMP,312,time,15.352467,s
blaise,intel64,der1der1hm,CUDA,536,samples,,M
blaise,intel64,der1der1hm,CUDA,536,time,,s
blaise,intel64,der1der1,OpenACC-CPU,344,samples,242,M
blaise,intel64,der1der1,OpenACC-CPU,344,time,21.968647,s
blaise,intel64,der1der1lm,OpenACC-GPU,504,samples,1187,M
blaise,intel64,der1der1lm,OpenACC-GPU,504,time,12.968834,s
blaise,intel64,der1der1,CUDA,472,samples,1371,M
blaise,intel64,der1der1,CUDA,472,time,9.340257,s
blaise,intel64,der1der1lm,OpenACC-CPU,88,samples,102,M
blaise,intel64,der1der1lm,OpenACC-CPU,88,time,1.699150,s
blaise,intel64,der1der1,OpenACC-CPU,184,samples,244,M
blaise,intel64,der1der1,OpenACC-CPU,184,time,4.126349,s
blaise,intel64,original,CUDA,440,samples,760,M
blaise,intel64,original,CUDA,440,time,13.834962,s
blaise,intel64,der1der1lm,OpenACC-CPU,408,samples,413,M
blaise,intel64,der1der1lm,OpenACC-CPU,408,time,20.602975,s
blaise,intel64,der1der1hm,OpenACC-CPU,536,samples,286,M
blaise,intel64,der1der1hm,OpenACC-CPU,536,time,64.062006,s
blaise,intel64,der1der1hm,CUDA,216,samples,877,M
blaise,intel64,der1der1hm,CUDA,216,time,1.739340,s
blaise,intel64,der1der1lm,OpenACC-CPU,504,samples,361,M
blaise,intel64,der1der1lm,OpenACC-CPU,504,time,42.683888,s
blaise,intel64,der1der1,OpenACC-GPU,248,samples,1831,M
blaise,intel64,der1der1,OpenACC-GPU,248,time,1.199203,s
blaise,intel64,der1der1lm,OpenACC-GPU,312,samples,928,M
blaise,intel64,der1der1lm,OpenACC-GPU,312,time,4.388789,s
blaise,intel64,der1der1,OpenACC-GPU,152,samples,1862,M
blaise,intel64,der1der1,OpenACC-GPU,152,time,0.334532,s
blaise,intel64,der1der1,OpenMP,24,samples,139,M
blaise,intel64,der1der1,OpenMP,24,time,0.126766,s
blaise,intel64,der1der1,OpenACC-GPU,184,samples,1832,M
blaise,intel64,der1der1,OpenACC-GPU,184,time,0.550054,s
blaise,intel64,der1der1hm,OpenACC-GPU,120,samples,725,M
blaise,intel64,der1der1hm,OpenACC-GPU,120,time,0.484233,s
blaise,intel64,der1der1lm,OpenACC-GPU,88,samples,335,M
blaise,intel64,der1der1lm,OpenACC-GPU,88,time,0.516466,s
blaise,intel64,der1der1,OpenACC-GPU,536,samples,1135,M
blaise,intel64,der1der1,OpenACC-GPU,536,time,16.143376,s
blaise,intel64,der1der1lm,CUDA,312,samples,1083,M
blaise,intel64,der1der1lm,CUDA,312,time,3.760473,s
blaise,intel64,original,OpenACC-CPU,408,samples,419,M
blaise,intel64,original,OpenACC-CPU,408,time,20.353643,s
blaise,intel64,der1der1,OpenACC-CPU,56,samples,159,M
blaise,intel64,der1der1,OpenACC-CPU,56,time,0.429070,s
blaise,intel64,der1der1,CUDA,120,samples,1382,M
blaise,intel64,der1der1,CUDA,120,time,0.254192,s
blaise,intel64,der1der1hm,OpenMP,376,samples,365,M
blaise,intel64,der1der1hm,OpenMP,376,time,18.628254,s
blaise,intel64,der1der1,CUDA,280,samples,1387,M
blaise,intel64,der1der1,CUDA,280,time,2.189242,s
blaise,intel64,der1der1,OpenMP,472,samples,284,M
blaise,intel64,der1der1,OpenMP,472,time,45.127596,s
blaise,intel64,der1der1lm,CUDA,280,samples,1054,M
blaise,intel64,der1der1lm,CUDA,280,time,2.881013,s
blaise,intel64,der1der1lm,OpenMP,24,samples,13,M
blaise,intel64,der1der1lm,OpenMP,24,time,1.334415,s
blaise,intel64,original,OpenMP,536,samples,307,M
blaise,intel64,original,OpenMP,536,time,59.677612,s
blaise,intel64,original,OpenMP,56,samples,187,M
blaise,intel64,original,OpenMP,56,time,0.363533,s
blaise,intel64,der1der1,CUDA,536,samples,,M
blaise,intel64,der1der1,CUDA,536,time,,s
blaise,intel64,der1der1,CUDA,504,samples,1362,M
blaise,intel64,der1der1,CUDA,504,time,11.308455,s
blaise,intel64,der1der1hm,OpenACC-GPU,312,samples,1150,M
blaise,intel64,der1der1hm,OpenACC-GPU,312,time,3.540582,s
blaise,intel64,original,CUDA,408,samples,791,M
blaise,intel64,original,CUDA,408,time,10.773992,s
blaise,intel64,der1der1,OpenACC-CPU,440,samples,342,M
blaise,intel64,der1der1,OpenACC-CPU,440,time,30.717618,s
blaise,intel64,der1der1hm,OpenMP,184,samples,260,M
blaise,intel64,der1der1hm,OpenMP,184,time,3.872318,s
blaise,intel64,der1der1lm,OpenACC-GPU,248,samples,824,M
blaise,intel64,der1der1lm,OpenACC-GPU,248,time,2.664917,s
blaise,intel64,der1der1lm,OpenACC-CPU,376,samples,370,M
blaise,intel64,der1der1lm,OpenACC-CPU,376,time,18.354244,s
blaise,intel64,original,OpenMP,376,samples,307,M
blaise,intel64,original,OpenMP,376,time,22.108730,s
blaise,intel64,der1der1hm,CUDA,56,samples,282,M
blaise,intel64,der1der1hm,CUDA,56,time,0.241946,s
blaise,intel64,der1der1,OpenMP,280,samples,210,M
blaise,intel64,der1der1,OpenMP,280,time,14.428292,s
blaise,intel64,der1der1lm,OpenMP,408,samples,343,M
blaise,intel64,der1der1lm,OpenMP,408,time,24.843783,s
blaise,intel64,der1der1,CUDA,88,samples,1104,M
blaise,intel64,der1der1,CUDA,88,time,0.156542,s
blaise,intel64,der1der1,OpenMP,88,samples,180,M
blaise,intel64,der1der1,OpenMP,88,time,0.959513,s
blaise,intel64,der1der1,CUDA,440,samples,1342,M
blaise,intel64,der1der1,CUDA,440,time,7.834582,s
blaise,intel64,der1der1lm,OpenACC-GPU,120,samples,416,M
blaise,intel64,der1der1lm,OpenACC-GPU,120,time,0.843679,s
blaise,intel64,der1der1,CUDA,56,samples,692,M
blaise,intel64,der1der1,CUDA,56,time,0.098478,s
blaise,intel64,der1der1hm,CUDA,184,samples,847,M
blaise,intel64,der1der1hm,CUDA,184,time,1.190332,s
blaise,intel64,original,OpenACC-GPU,24,samples,216,M
blaise,intel64,original,OpenACC-GPU,24,time,0.081205,s
blaise,intel64,der1der1lm,CUDA,504,samples,1290,M
blaise,intel64,der1der1lm,CUDA,504,time,11.933826,s
blaise,intel64,der1der1lm,OpenACC-GPU,184,samples,667,M
blaise,intel64,der1der1lm,OpenACC-GPU,184,time,1.511282,s
blaise,intel64,der1der1,OpenACC-CPU,504,samples,313,M
blaise,intel64,der1der1,OpenACC-CPU,504,time,49.195602,s
blaise,intel64,der1der1,OpenACC-GPU,440,samples,1646,M
blaise,intel64,der1der1,OpenACC-GPU,440,time,6.387609,s
blaise,intel64,der1der1,OpenMP,216,samples,195,M
blaise,intel64,der1der1,OpenMP,216,time,7.831381,s
blaise,intel64,der1der1hm,OpenACC-GPU,536,samples,1344,M
blaise,intel64,der1der1hm,OpenACC-GPU,536,time,13.637208,s
blaise,intel64,der1der1hm,OpenACC-CPU,440,samples,325,M
blaise,intel64,der1der1hm,OpenACC-CPU,440,time,32.324481,s
blaise,intel64,der1der1lm,CUDA,120,samples,639,M
blaise,intel64,der1der1lm,CUDA,120,time,0.549712,s
blaise,intel64,original,OpenACC-CPU,120,samples,315,M
blaise,intel64,original,OpenACC-CPU,120,time,1.114385,s
blaise,intel64,der1der1hm,CUDA,280,samples,1056,M
blaise,intel64,der1der1hm,CUDA,280,time,2.875700,s
blaise,intel64,der1der1,OpenMP,120,samples,247,M
