chifflot-4,skylake-avx512,original,OpenMP,184,samples,257,M
chifflot-4,skylake-avx512,original,OpenMP,184,time,3.924391,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,408,samples,1261,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,408,time,6.752837,s
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,504,samples,1404,M
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,504,time,10.968534,s
chifflot-4,skylake-avx512,der1der1hm,CUDA,152,samples,677,M
chifflot-4,skylake-avx512,der1der1hm,CUDA,152,time,0.919544,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,24,samples,207,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,24,time,0.084661,s
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,408,samples,310,M
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,408,time,27.490099,s
chifflot-4,skylake-avx512,der1der1,CUDA,408,samples,1375,M
chifflot-4,skylake-avx512,der1der1,CUDA,408,time,6.194608,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,24,samples,9,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,24,time,1.985673,s
chifflot-4,skylake-avx512,der1der1hm,OpenMP,312,samples,333,M
chifflot-4,skylake-avx512,der1der1hm,OpenMP,312,time,12.231180,s
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,536,samples,309,M
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,536,time,59.363841,s
chifflot-4,skylake-avx512,der1der1lm,CUDA,24,samples,115,M
chifflot-4,skylake-avx512,der1der1lm,CUDA,24,time,0.152386,s
chifflot-4,skylake-avx512,der1der1hm,OpenMP,408,samples,320,M
chifflot-4,skylake-avx512,der1der1hm,OpenMP,408,time,26.589997,s
chifflot-4,skylake-avx512,der1der1lm,CUDA,536,samples,1299,M
chifflot-4,skylake-avx512,der1der1lm,CUDA,536,time,14.102922,s
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,408,samples,1561,M
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,408,time,5.456052,s
chifflot-4,skylake-avx512,original,OpenMP,312,samples,220,M
chifflot-4,skylake-avx512,original,OpenMP,312,time,18.535937,s
chifflot-4,skylake-avx512,original,OpenACC-GPU,56,samples,234,M
chifflot-4,skylake-avx512,original,OpenACC-GPU,56,time,0.291376,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,472,samples,223,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,472,time,57.477620,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,184,samples,904,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,184,time,1.115308,s
chifflot-4,skylake-avx512,original,OpenACC-CPU,120,samples,207,M
chifflot-4,skylake-avx512,original,OpenACC-CPU,120,time,1.696794,s
chifflot-4,skylake-avx512,original,OpenMP,504,samples,218,M
chifflot-4,skylake-avx512,original,OpenMP,504,time,70.759291,s
chifflot-4,skylake-avx512,der1der1,OpenMP,152,samples,217,M
chifflot-4,skylake-avx512,der1der1,OpenMP,152,time,2.867525,s
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,120,samples,1730,M
chifflot-4,skylake-avx512,der1der1,OpenACC-GPU,120,time,0.202991,s
chifflot-4,skylake-avx512,original,OpenMP,216,samples,179,M
chifflot-4,skylake-avx512,original,OpenMP,216,time,8.541530,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,280,samples,253,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-CPU,280,time,11.986706,s
chifflot-4,skylake-avx512,der1der1lm,OpenMP,344,samples,390,M
chifflot-4,skylake-avx512,der1der1lm,OpenMP,344,time,13.624463,s
chifflot-4,skylake-avx512,der1der1,CUDA,56,samples,618,M
chifflot-4,skylake-avx512,der1der1,CUDA,56,time,0.110308,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,152,samples,801,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,152,time,0.777981,s
chifflot-4,skylake-avx512,original,OpenACC-CPU,376,samples,304,M
chifflot-4,skylake-avx512,original,OpenACC-CPU,376,time,22.319102,s
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,248,samples,239,M
chifflot-4,skylake-avx512,der1der1,OpenACC-CPU,248,time,9.192539,s
chifflot-4,skylake-avx512,der1der1,CUDA,24,samples,254,M
chifflot-4,skylake-avx512,der1der1,CUDA,24,time,0.069029,s
chifflot-4,skylake-avx512,der1der1hm,CUDA,216,samples,875,M
chifflot-4,skylake-avx512,der1der1hm,CUDA,216,time,1.743557,s
chifflot-4,skylake-avx512,der1der1,OpenMP,312,samples,252,M
chifflot-4,skylake-avx512,der1der1,OpenMP,312,time,16.130804,s
chifflot-4,skylake-avx512,original,CUDA,88,samples,500,M
chifflot-4,skylake-avx512,original,CUDA,88,time,0.345372,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,376,samples,1211,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,376,time,5.610317,s
chifflot-4,skylake-avx512,der1der1lm,CUDA,120,samples,670,M
chifflot-4,skylake-avx512,der1der1lm,CUDA,120,time,0.524060,s
chifflot-4,skylake-avx512,der1der1hm,OpenMP,376,samples,303,M
chifflot-4,skylake-avx512,der1der1hm,OpenMP,376,time,22.388679,s
chifflot-4,skylake-avx512,original,OpenMP,120,samples,223,M
chifflot-4,skylake-avx512,original,OpenMP,120,time,1.573863,s
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,344,samples,1210,M
chifflot-4,skylake-avx512,der1der1hm,OpenACC-GPU,344,time,4.394483,s
chifflot-4,skylake-avx512,original,OpenACC-GPU,440,samples,236,M
chifflot-4,skylake-avx512,original,OpenACC-GPU,440,time,44.534271,s
chifflot-4,skylake-avx512,der1der1lm,CUDA,216,samples,873,M
chifflot-4,skylake-avx512,der1der1lm,CUDA,216,time,1.746365,s
chifflot-4,skylake-avx512,der1der1hm,CUDA,504,samples,1262,M
chifflot-4,skylake-avx512,der1der1hm,CUDA,504,time,12.197646,s
chifflot-4,skylake-avx512,der1der1lm,OpenACC-CPU,312,samples,327,M
