blaise,intel64,der1der1lm,CUDA,248,power,414.75,W
blaise,intel64,der1der1lm,CUDA,248,energy,2340.50,J
blaise,intel64,original,CUDA,216,power,384.98,W
blaise,intel64,original,CUDA,216,energy,1926.53,J
blaise,intel64,der1der1hm,OpenMP,440,power,447.72,W
blaise,intel64,der1der1hm,OpenMP,440,energy,9496.93,J
blaise,intel64,der1der1lm,CUDA,344,power,364.13,W
blaise,intel64,der1der1lm,CUDA,344,energy,4552.73,J
blaise,intel64,der1der1,OpenMP,152,power,432.25,W
blaise,intel64,der1der1,OpenMP,152,energy,756.83,J
blaise,intel64,der1der1,OpenACC-CPU,184,power,439.60,W
blaise,intel64,der1der1,OpenACC-CPU,184,energy,1407.25,J
blaise,intel64,der1der1hm,OpenMP,248,power,452.40,W
blaise,intel64,der1der1hm,OpenMP,248,energy,2945.93,J
blaise,intel64,der1der1hm,OpenACC-GPU,312,power,366.00,W
blaise,intel64,der1der1hm,OpenACC-GPU,312,energy,3441.50,J
blaise,intel64,der1der1hm,OpenACC-CPU,248,power,477.03,W
blaise,intel64,der1der1hm,OpenACC-CPU,248,energy,1841.98,J
blaise,intel64,der1der1,OpenACC-CPU,152,power,451.75,W
blaise,intel64,der1der1,OpenACC-CPU,152,energy,698.18,J
blaise,intel64,der1der1,OpenACC-GPU,408,power,370.46,W
blaise,intel64,der1der1,OpenACC-GPU,408,energy,6718.85,J
blaise,intel64,der1der1,OpenACC-CPU,472,power,452.98,W
blaise,intel64,der1der1,OpenACC-CPU,472,energy,8136.40,J
blaise,intel64,der1der1lm,OpenMP,216,power,460.37,W
blaise,intel64,der1der1lm,OpenMP,216,energy,2215.70,J
blaise,intel64,original,OpenACC-CPU,184,power,439.45,W
blaise,intel64,original,OpenACC-CPU,184,energy,857.98,J
blaise,intel64,original,OpenMP,312,power,430.53,W
blaise,intel64,original,OpenMP,312,energy,3899.10,J
blaise,intel64,der1der1,OpenMP,408,power,452.65,W
blaise,intel64,der1der1,OpenMP,408,energy,5980.45,J
