chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,312,samples,320,M
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,312,time,12.705061,s
chifflot-7,skylake-avx512,original,OpenACC-CPU,504,samples,289,M
chifflot-7,skylake-avx512,original,OpenACC-CPU,504,time,53.343566,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,184,samples,1155,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,184,time,0.872817,s
chifflot-7,skylake-avx512,der1der1hm,OpenMP,184,samples,148,M
chifflot-7,skylake-avx512,der1der1hm,OpenMP,184,time,6.788937,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,88,samples,643,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,88,time,0.268609,s
chifflot-7,skylake-avx512,der1der1,OpenMP,56,samples,109,M
chifflot-7,skylake-avx512,der1der1,OpenMP,56,time,0.627217,s
chifflot-7,skylake-avx512,der1der1,OpenMP,504,samples,266,M
chifflot-7,skylake-avx512,der1der1,OpenMP,504,time,57.815800,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,248,samples,1417,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,248,time,1.548643,s
chifflot-7,skylake-avx512,original,CUDA,120,samples,2370,M
chifflot-7,skylake-avx512,original,CUDA,120,time,0.148152,s
chifflot-7,skylake-avx512,der1der1lm,OpenMP,120,samples,32,M
chifflot-7,skylake-avx512,der1der1lm,OpenMP,120,time,11.103217,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,120,samples,147,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,120,time,2.384203,s
chifflot-7,skylake-avx512,original,OpenACC-GPU,152,samples,1540,M
chifflot-7,skylake-avx512,original,OpenACC-GPU,152,time,0.404480,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,280,samples,1558,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,280,time,1.949706,s
chifflot-7,skylake-avx512,der1der1,CUDA,504,samples,2441,M
chifflot-7,skylake-avx512,der1der1,CUDA,504,time,6.309448,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,56,samples,349,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,56,time,0.194995,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,120,samples,910,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,120,time,0.385763,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,120,samples,906,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,120,time,0.387693,s
chifflot-7,skylake-avx512,original,OpenACC-GPU,312,samples,1637,M
chifflot-7,skylake-avx512,original,OpenACC-GPU,312,time,2.487286,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,504,samples,2049,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,504,time,7.515894,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,312,samples,1628,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,312,time,2.500856,s
chifflot-7,skylake-avx512,der1der1lm,OpenMP,440,samples,145,M
chifflot-7,skylake-avx512,der1der1lm,OpenMP,440,time,72.492673,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,312,samples,275,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,312,time,14.806184,s
chifflot-7,skylake-avx512,der1der1,OpenMP,312,samples,231,M
chifflot-7,skylake-avx512,der1der1,OpenMP,312,time,17.627385,s
chifflot-7,skylake-avx512,der1der1,CUDA,248,samples,2498,M
chifflot-7,skylake-avx512,der1der1,CUDA,248,time,0.878645,s
chifflot-7,skylake-avx512,der1der1,OpenACC-CPU,56,samples,94,M
chifflot-7,skylake-avx512,der1der1,OpenACC-CPU,56,time,0.727411,s
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,504,samples,266,M
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,504,time,57.855128,s
chifflot-7,skylake-avx512,original,OpenMP,152,samples,43,M
chifflot-7,skylake-avx512,original,OpenMP,152,time,14.592878,s
chifflot-7,skylake-avx512,der1der1hm,OpenMP,56,samples,95,M
chifflot-7,skylake-avx512,der1der1hm,OpenMP,56,time,0.718992,s
chifflot-7,skylake-avx512,original,CUDA,376,samples,2320,M
chifflot-7,skylake-avx512,original,CUDA,376,time,2.928038,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,504,samples,267,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,504,time,57.778986,s
chifflot-7,skylake-avx512,der1der1lm,OpenMP,504,samples,150,M
chifflot-7,skylake-avx512,der1der1lm,OpenMP,504,time,102.613417,s
chifflot-7,skylake-avx512,der1der1,CUDA,56,samples,1640,M
chifflot-7,skylake-avx512,der1der1,CUDA,56,time,0.041560,s
chifflot-7,skylake-avx512,der1der1,CUDA,280,samples,2822,M
chifflot-7,skylake-avx512,der1der1,CUDA,280,time,1.076422,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,344,samples,1722,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,344,time,3.087799,s
chifflot-7,skylake-avx512,der1der1,OpenACC-CPU,88,samples,143,M
chifflot-7,skylake-avx512,der1der1,OpenACC-CPU,88,time,1.205150,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,504,samples,2011,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,504,time,7.659192,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,344,samples,292,M
