chifflot-7,skylake-avx512,der1der1hm,CUDA,472,samples,1994,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,472,time,6.421660,s
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,440,samples,295,M
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,440,time,35.596817,s
chifflot-7,skylake-avx512,original,OpenACC-GPU,184,samples,1642,M
chifflot-7,skylake-avx512,original,OpenACC-GPU,184,time,0.613629,s
chifflot-7,skylake-avx512,der1der1,CUDA,280,samples,2780,M
chifflot-7,skylake-avx512,der1der1,CUDA,280,time,1.092326,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,312,samples,1654,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,312,time,2.460748,s
chifflot-7,skylake-avx512,der1der1,OpenACC-GPU,504,samples,1495,M
chifflot-7,skylake-avx512,der1der1,OpenACC-GPU,504,time,10.297682,s
chifflot-7,skylake-avx512,der1der1lm,OpenMP,120,samples,32,M
chifflot-7,skylake-avx512,der1der1lm,OpenMP,120,time,11.066565,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,184,samples,190,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,184,time,5.314272,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,120,samples,964,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,120,time,0.364153,s
chifflot-7,skylake-avx512,der1der1hm,OpenMP,312,samples,231,M
chifflot-7,skylake-avx512,der1der1hm,OpenMP,312,time,17.613950,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,88,samples,90,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,88,time,1.927234,s
chifflot-7,skylake-avx512,der1der1lm,OpenACC-GPU,24,samples,101,M
chifflot-7,skylake-avx512,der1der1lm,OpenACC-GPU,24,time,0.173860,s
chifflot-7,skylake-avx512,original,CUDA,408,samples,2360,M
chifflot-7,skylake-avx512,original,CUDA,408,time,3.609435,s
chifflot-7,skylake-avx512,der1der1hm,OpenMP,216,samples,166,M
chifflot-7,skylake-avx512,der1der1hm,OpenMP,216,time,9.166060,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,504,samples,2010,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,504,time,7.659836,s
chifflot-7,skylake-avx512,der1der1lm,CUDA,312,samples,1627,M
chifflot-7,skylake-avx512,der1der1lm,CUDA,312,time,2.502487,s
chifflot-7,skylake-avx512,der1der1,CUDA,120,samples,3358,M
chifflot-7,skylake-avx512,der1der1,CUDA,120,time,0.104591,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,216,samples,208,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,216,time,7.320417,s
chifflot-7,skylake-avx512,der1der1,OpenACC-GPU,120,samples,3628,M
chifflot-7,skylake-avx512,der1der1,OpenACC-GPU,120,time,0.096792,s
chifflot-7,skylake-avx512,original,OpenMP,88,samples,24,M
chifflot-7,skylake-avx512,original,OpenMP,88,time,7.282189,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,312,samples,272,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,312,time,14.976384,s
chifflot-7,skylake-avx512,original,CUDA,504,samples,2115,M
chifflot-7,skylake-avx512,original,CUDA,504,time,7.281137,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,472,samples,253,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-CPU,472,time,50.633250,s
chifflot-7,skylake-avx512,der1der1hm,CUDA,312,samples,1614,M
chifflot-7,skylake-avx512,der1der1hm,CUDA,312,time,2.522017,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,56,samples,444,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,56,time,0.153489,s
chifflot-7,skylake-avx512,original,OpenACC-CPU,88,samples,192,M
chifflot-7,skylake-avx512,original,OpenACC-CPU,88,time,0.897853,s
chifflot-7,skylake-avx512,der1der1,CUDA,312,samples,2601,M
chifflot-7,skylake-avx512,der1der1,CUDA,312,time,1.564818,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,152,samples,1054,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,152,time,0.591079,s
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,376,samples,1772,M
chifflot-7,skylake-avx512,der1der1hm,OpenACC-GPU,376,time,3.833828,s
chifflot-7,skylake-avx512,original,OpenACC-GPU,408,samples,1493,M
chifflot-7,skylake-avx512,original,OpenACC-GPU,408,time,5.704102,s
chifflot-7,skylake-avx512,der1der1lm,OpenMP,440,samples,143,M
chifflot-7,skylake-avx512,der1der1lm,OpenMP,440,time,73.445118,s
chifflot-7,skylake-avx512,original,OpenMP,408,samples,102,M
chifflot-7,skylake-avx512,original,OpenMP,408,time,83.536598,s
chifflot-7,skylake-avx512,original,OpenACC-CPU,152,samples,263,M
chifflot-7,skylake-avx512,original,OpenACC-CPU,152,time,2.365534,s
chifflot-7,skylake-avx512,original,CUDA,248,samples,2309,M
chifflot-7,skylake-avx512,original,CUDA,248,time,0.950850,s
chifflot-7,skylake-avx512,der1der1,CUDA,152,samples,3043,M
chifflot-7,skylake-avx512,der1der1,CUDA,152,time,0.204692,s
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,56,samples,54,M
chifflot-7,skylake-avx512,der1der1lm,OpenACC-CPU,56,time,1.254504,s
